item	itemLabel	article
http://www.wikidata.org/entity/Q1541004	Sitta Reden	https://de.wikipedia.org/wiki/Sitta_von_Reden
http://www.wikidata.org/entity/Q1083502	Christine El Mahdy	https://de.wikipedia.org/wiki/Christine_El_Mahdy
http://www.wikidata.org/entity/Q1619476	Verena Lepper	https://de.wikipedia.org/wiki/Verena_Lepper
http://www.wikidata.org/entity/Q1608992	Wolfardine von Minutoli	https://de.wikipedia.org/wiki/Wolfardine_von_Minutoli
http://www.wikidata.org/entity/Q1097671	Claudia Näser	https://de.wikipedia.org/wiki/Claudia_N%C3%A4ser
http://www.wikidata.org/entity/Q108911	Emma Brunner-Traut	https://de.wikipedia.org/wiki/Emma_Brunner-Traut
http://www.wikidata.org/entity/Q108929	Elke Blumenthal	https://de.wikipedia.org/wiki/Elke_Blumenthal
http://www.wikidata.org/entity/Q66161	Emilie Snethlage	https://de.wikipedia.org/wiki/Maria_Emilie_Snethlage
http://www.wikidata.org/entity/Q76944	Käte Bosse-Griffiths	https://de.wikipedia.org/wiki/Kate_Bosse-Griffiths
http://www.wikidata.org/entity/Q92018	Hermine Hartleben	https://de.wikipedia.org/wiki/Hermine_Hartleben
http://www.wikidata.org/entity/Q42423376	Joyce Weisbecker	https://de.wikipedia.org/wiki/Joyce_Weisbecker
http://www.wikidata.org/entity/Q68085540	Jessica Heesen	https://de.wikipedia.org/wiki/Jessica_Heesen
http://www.wikidata.org/entity/Q7231	Rosa Luxemburg	https://de.wikipedia.org/wiki/Rosa_Luxemburg
http://www.wikidata.org/entity/Q7273	Ellen Swallow Richards	https://de.wikipedia.org/wiki/Ellen_Swallow_Richards
http://www.wikidata.org/entity/Q40722	Dilma Rousseff	https://de.wikipedia.org/wiki/Dilma_Rousseff
http://www.wikidata.org/entity/Q105343	Ulrike Malmendier	https://de.wikipedia.org/wiki/Ulrike_Malmendier
http://www.wikidata.org/entity/Q106185	Claudia Kemfert	https://de.wikipedia.org/wiki/Claudia_Kemfert
http://www.wikidata.org/entity/Q106209	Alice Salomon	https://de.wikipedia.org/wiki/Alice_Salomon
