item	itemLabel
http://www.wikidata.org/entity/Q28501607	Sara Rietti
http://www.wikidata.org/entity/Q28528720	Laura E. Vázquez-Maldonado
http://www.wikidata.org/entity/Q28529319	Elaine Cristina Pinto
http://www.wikidata.org/entity/Q28537327	Hanne Haavind
http://www.wikidata.org/entity/Q28605606	Maria Khara
http://www.wikidata.org/entity/Q28653954	Ludwika Rychlewska
http://www.wikidata.org/entity/Q28654141	Manoela Woitovicz-Cardoso
http://www.wikidata.org/entity/Q28524923	Joke Hermes
http://www.wikidata.org/entity/Q28554104	Else Hirschberg
http://www.wikidata.org/entity/Q28498789	I. B. Levontina
http://www.wikidata.org/entity/Q28605363	Malka Margalit
http://www.wikidata.org/entity/Q28498219	Elena Klepikova
http://www.wikidata.org/entity/Q28500557	Irina Sirotkina
http://www.wikidata.org/entity/Q28500893	Tatʹi︠a︡na Shakleina
http://www.wikidata.org/entity/Q28605762	Yaʻel Haʻelyon
http://www.wikidata.org/entity/Q28498439	Alla Krylova
http://www.wikidata.org/entity/Q28656989	Q28656989
http://www.wikidata.org/entity/Q28665042	Q28665042
http://www.wikidata.org/entity/Q28665095	Q28665095
http://www.wikidata.org/entity/Q28665122	Q28665122
http://www.wikidata.org/entity/Q28665139	Q28665139
http://www.wikidata.org/entity/Q28665201	Q28665201
http://www.wikidata.org/entity/Q28665211	Q28665211
http://www.wikidata.org/entity/Q28665347	Q28665347
http://www.wikidata.org/entity/Q28665413	Q28665413
http://www.wikidata.org/entity/Q28665507	Q28665507
http://www.wikidata.org/entity/Q28665602	Q28665602
http://www.wikidata.org/entity/Q28701277	Q28701277
http://www.wikidata.org/entity/Q28701580	Q28701580
http://www.wikidata.org/entity/Q28701740	Q28701740
http://www.wikidata.org/entity/Q28701771	Q28701771
http://www.wikidata.org/entity/Q28701779	Q28701779
http://www.wikidata.org/entity/Q28701947	Q28701947
http://www.wikidata.org/entity/Q28701945	Q28701945
http://www.wikidata.org/entity/Q28702016	Q28702016
http://www.wikidata.org/entity/Q28702204	Q28702204
http://www.wikidata.org/entity/Q28702292	Q28702292
http://www.wikidata.org/entity/Q28702355	Q28702355
http://www.wikidata.org/entity/Q28702369	Q28702369
http://www.wikidata.org/entity/Q28702372	Q28702372
http://www.wikidata.org/entity/Q28702476	Q28702476
http://www.wikidata.org/entity/Q28702794	Q28702794
http://www.wikidata.org/entity/Q28702927	Q28702927
http://www.wikidata.org/entity/Q28702992	Q28702992
http://www.wikidata.org/entity/Q28703071	Q28703071
http://www.wikidata.org/entity/Q28703127	Q28703127
http://www.wikidata.org/entity/Q28703196	Q28703196
http://www.wikidata.org/entity/Q28703197	Q28703197
http://www.wikidata.org/entity/Q28703217	Q28703217
http://www.wikidata.org/entity/Q28703255	Q28703255
http://www.wikidata.org/entity/Q28703263	Q28703263
http://www.wikidata.org/entity/Q28703260	Q28703260
http://www.wikidata.org/entity/Q28703268	Q28703268
http://www.wikidata.org/entity/Q28703296	Q28703296
http://www.wikidata.org/entity/Q28703313	Q28703313
http://www.wikidata.org/entity/Q28703339	Q28703339
http://www.wikidata.org/entity/Q28703346	Q28703346
http://www.wikidata.org/entity/Q28703351	Q28703351
http://www.wikidata.org/entity/Q28703415	Q28703415
http://www.wikidata.org/entity/Q28703473	Q28703473
http://www.wikidata.org/entity/Q28720828	Q28720828
http://www.wikidata.org/entity/Q28657267	Rachel Zelnick-Abramovitz
http://www.wikidata.org/entity/Q28668817	Nadia Muscialini
http://www.wikidata.org/entity/Q28672532	Danuta Drozdowska
http://www.wikidata.org/entity/Q28672657	Anna Paszkiewicz-Gadek
http://www.wikidata.org/entity/Q28672661	Małgorzata Wolańska
http://www.wikidata.org/entity/Q28698837	Yayoi M. Hirano
http://www.wikidata.org/entity/Q28708834	Elvira De Matthaeis
http://www.wikidata.org/entity/Q28720763	Eeva Furman
http://www.wikidata.org/entity/Q28687727	Meiko Sugiyama
http://www.wikidata.org/entity/Q28692460	Shigeno Maiko
http://www.wikidata.org/entity/Q28708148	Maria Rosa Miracle Solé
http://www.wikidata.org/entity/Q28718139	Karen Alette Melander
http://www.wikidata.org/entity/Q28718104	Sarah Roxana Herlofsen
http://www.wikidata.org/entity/Q28718320	Guro Gjellestad
http://www.wikidata.org/entity/Q28720844	Annikki Palmén
http://www.wikidata.org/entity/Q28671880	Katarzyna Miller
http://www.wikidata.org/entity/Q28672148	Eugenia Gospodarek-Komkowska
http://www.wikidata.org/entity/Q28672649	Małgorzata Borzym-Kluczyk
http://www.wikidata.org/entity/Q28677324	Ana Lydia Sawaya
http://www.wikidata.org/entity/Q28689673	Junko Kitanaka
http://www.wikidata.org/entity/Q28708687	Libertad González Luna
http://www.wikidata.org/entity/Q28720788	Maija Pekkarinen
http://www.wikidata.org/entity/Q28720817	Mervi Laaksonen
http://www.wikidata.org/entity/Q28659110	Raquel Lima de Souza
http://www.wikidata.org/entity/Q28671735	Amalia Slomiany
http://www.wikidata.org/entity/Q28671925	Anna Wieczorkiewicz
http://www.wikidata.org/entity/Q28672019	Krystyna Midura-Nowaczek
http://www.wikidata.org/entity/Q28672244	Janina Moniuszko-Jakoniuk
http://www.wikidata.org/entity/Q28672448	Wiesława Roszkowska-Jakimiec
http://www.wikidata.org/entity/Q28672603	Ewa Karna
http://www.wikidata.org/entity/Q28678529	Maria Arminda do Nascimento Arruda
http://www.wikidata.org/entity/Q28672502	Anna Galicka
http://www.wikidata.org/entity/Q28672626	Agnieszka Markowska
http://www.wikidata.org/entity/Q28701352	Liudmyla Ivashko
http://www.wikidata.org/entity/Q28672576	Katarzyna Socha
http://www.wikidata.org/entity/Q28672527	Marzanna Cechowska-Pasko
http://www.wikidata.org/entity/Q28672619	Iwona Radziejewska
http://www.wikidata.org/entity/Q28672636	Wioletta Ratajczak-Wrona
http://www.wikidata.org/entity/Q28702376	Eleonora Stebliak
http://www.wikidata.org/entity/Q28717923	Ellen Schytte-Jacobsen
http://www.wikidata.org/entity/Q28656527	Antonia M. Calafat
http://www.wikidata.org/entity/Q28656621	Josefina Mascareñas Portusach
http://www.wikidata.org/entity/Q28659493	Anna Morsch
http://www.wikidata.org/entity/Q28672021	Elżbieta Tryniszewska
http://www.wikidata.org/entity/Q28672038	Katarzyna Starowicz-Bubak
http://www.wikidata.org/entity/Q28672197	Danuta Kunisz
http://www.wikidata.org/entity/Q28672299	Nina Wołosowicz
http://www.wikidata.org/entity/Q28708064	Tania Baños Martos
http://www.wikidata.org/entity/Q28701888	Halyna Pavlyshyn
http://www.wikidata.org/entity/Q28688793	Kimiko Takeda
http://www.wikidata.org/entity/Q28665675	I. A. Umnova
http://www.wikidata.org/entity/Q28664890	K. Ė. Shtaĭn
http://www.wikidata.org/entity/Q28665117	Olʹga Ovcharenko
http://www.wikidata.org/entity/Q28709831	Mariya Polovitskaya
http://www.wikidata.org/entity/Q28724284	Q28724284
http://www.wikidata.org/entity/Q28745384	Q28745384
http://www.wikidata.org/entity/Q28796002	Q28796002
http://www.wikidata.org/entity/Q28806588	Q28806588
http://www.wikidata.org/entity/Q28726952	Maria Overbeck-Larisch
http://www.wikidata.org/entity/Q28739843	Marina Frolova Ignatieva
http://www.wikidata.org/entity/Q28740093	Parandzem Saroukhanyan
http://www.wikidata.org/entity/Q28747329	Geraldine Ramallo
http://www.wikidata.org/entity/Q28758070	Margriet Kielman
http://www.wikidata.org/entity/Q28776985	Emma Chukhajyan
http://www.wikidata.org/entity/Q28805345	Marika Kaakinen
http://www.wikidata.org/entity/Q28811865	Danka Šárková
http://www.wikidata.org/entity/Q28793011	nutritionist
http://www.wikidata.org/entity/Q28813240	Karen Díaz
http://www.wikidata.org/entity/Q28722265	H. Tóth Elvira
http://www.wikidata.org/entity/Q28735491	Jenara Vicenta Arnal Yarza
http://www.wikidata.org/entity/Q28735831	Capi Corrales Rodrigáñez
http://www.wikidata.org/entity/Q28735874	Ángela García de la Puerta
http://www.wikidata.org/entity/Q28735993	Nela Aragón
http://www.wikidata.org/entity/Q28744772	Alicia Relinque Eleta
http://www.wikidata.org/entity/Q28745752	Elena García Armada
http://www.wikidata.org/entity/Q28758069	Caroline C. Hofman
http://www.wikidata.org/entity/Q28758066	Kirstie L. Kaiser
http://www.wikidata.org/entity/Q28787992	Élise Massicard
http://www.wikidata.org/entity/Q28789969	Lourdes Pastor
http://www.wikidata.org/entity/Q28769595	Ruth Griffin
http://www.wikidata.org/entity/Q28735319	Claudette P. Maminirina
http://www.wikidata.org/entity/Q28735321	Hayley C. Lanier
http://www.wikidata.org/entity/Q28735508	Aurelia Bonet Hortelano
http://www.wikidata.org/entity/Q28739774	Ascensión del Olmo Orozco
http://www.wikidata.org/entity/Q28751753	Marta E Alarcón-Riquelme
http://www.wikidata.org/entity/Q28765216	Alicia Calderón Tazón
http://www.wikidata.org/entity/Q28790581	Irene van Staveren
http://www.wikidata.org/entity/Q28792057	Kübra Quliyeva
http://www.wikidata.org/entity/Q28792739	Martha San Juan França
http://www.wikidata.org/entity/Q28816131	Raffaella Di Girolamo
http://www.wikidata.org/entity/Q28722292	Etela Studeníková
http://www.wikidata.org/entity/Q28736928	Erika Franziska Werneck
http://www.wikidata.org/entity/Q28747216	Anna Ter-Markosyan
http://www.wikidata.org/entity/Q28747113	Sylvia Paz Díaz Camacho
http://www.wikidata.org/entity/Q28747933	Ana Flisser Steinbruch
http://www.wikidata.org/entity/Q28788085	Julie Ranivo
http://www.wikidata.org/entity/Q28788087	María Daniela Miotti
http://www.wikidata.org/entity/Q28808183	Alexandra Gräfin Lambsdorff
http://www.wikidata.org/entity/Q28726694	Amanda Capes-Davis
http://www.wikidata.org/entity/Q28735209	Isabel Hyman
http://www.wikidata.org/entity/Q28747203	Lorena Gisela Ailán-Choke
http://www.wikidata.org/entity/Q28747733	Claudia Treviño Santa Cruz
http://www.wikidata.org/entity/Q28747750	Regina Hernández Gama
http://www.wikidata.org/entity/Q28758065	Marit Wagler
http://www.wikidata.org/entity/Q28776320	Doris Sánchez
http://www.wikidata.org/entity/Q28778085	Clémentine Rossier
http://www.wikidata.org/entity/Q28803862	Colette Le Cour Grandmaison
http://www.wikidata.org/entity/Q28805427	Christl Palme
http://www.wikidata.org/entity/Q28810306	Sonsoles San Román
http://www.wikidata.org/entity/Q28812416	Katarzyna Javaheri
http://www.wikidata.org/entity/Q28747370	Dora Davies
http://www.wikidata.org/entity/Q28747378	Victoria Chagoya
http://www.wikidata.org/entity/Q28747696	Olga Behar
http://www.wikidata.org/entity/Q28752824	Cornelia van Arkel
http://www.wikidata.org/entity/Q28758067	Patricia Gómez
http://www.wikidata.org/entity/Q28768176	Hannelore Bernhardt
http://www.wikidata.org/entity/Q28777539	Fabíola Imaculada de Oliveira
http://www.wikidata.org/entity/Q28805097	Claudia Rückert
http://www.wikidata.org/entity/Q28810802	Kristin Bühler-Oppenheim
http://www.wikidata.org/entity/Q28815106	Zdzisława Teresa Stebnicka
http://www.wikidata.org/entity/Q28720862	Kristiina Heikkonen
http://www.wikidata.org/entity/Q28727131	Meral Fent
http://www.wikidata.org/entity/Q28729999	Susanne Lajoie
http://www.wikidata.org/entity/Q28735310	Nadia Venedictoff
http://www.wikidata.org/entity/Q28735467	Sigrid Westphal-Hellbusch
http://www.wikidata.org/entity/Q28744861	Kerstin Lewandowski-Krenz
http://www.wikidata.org/entity/Q28759189	Lene Tanggaard
http://www.wikidata.org/entity/Q28779396	Margarita Mstislavovna Tsapenko
http://www.wikidata.org/entity/Q28788084	Julie Marin
http://www.wikidata.org/entity/Q28805294	Anne Tresset
http://www.wikidata.org/entity/Q28815120	Maria Corinta Ferreira
http://www.wikidata.org/entity/Q28815743	Bérengère Dubrulle
http://www.wikidata.org/entity/Q28721960	Tímea Feszt
http://www.wikidata.org/entity/Q28735519	María Paz García del Valle
http://www.wikidata.org/entity/Q28758092	Alja Adam
http://www.wikidata.org/entity/Q28763273	Ingeborg Hammer-Jensen
http://www.wikidata.org/entity/Q28777946	Rosa Rademakers
http://www.wikidata.org/entity/Q28778430	Angela Standhartinger
http://www.wikidata.org/entity/Q28778523	Catherine Lavazec
http://www.wikidata.org/entity/Q28778835	Mari Holopainen
http://www.wikidata.org/entity/Q28789970	Kathleen Tattersall
http://www.wikidata.org/entity/Q28792748	Nadja-Carola Bigall
http://www.wikidata.org/entity/Q28788213	Ludmila Slavíková
http://www.wikidata.org/entity/Q28754017	Valentina Y. Latysheva
http://www.wikidata.org/entity/Q28722365	Márta Demeter
http://www.wikidata.org/entity/Q28745101	R. A. Kovnator
http://www.wikidata.org/entity/Q28801892	Sarah Pink
http://www.wikidata.org/entity/Q28823757	Q28823757
http://www.wikidata.org/entity/Q28839483	Q28839483
http://www.wikidata.org/entity/Q28840696	Q28840696
http://www.wikidata.org/entity/Q28842765	Q28842765
http://www.wikidata.org/entity/Q28857210	Q28857210
http://www.wikidata.org/entity/Q28867641	Q28867641
http://www.wikidata.org/entity/Q28820016	Julie Lund
http://www.wikidata.org/entity/Q28823692	Elisabeth Kadow
http://www.wikidata.org/entity/Q28833455	Waltraud Klepal
http://www.wikidata.org/entity/Q28843787	Ulrike Himmelheber
http://www.wikidata.org/entity/Q28860544	Liliane Kandel
http://www.wikidata.org/entity/Q28864330	Céline Saint-Pierre
http://www.wikidata.org/entity/Q28868669	Dalva L. Queiroz
http://www.wikidata.org/entity/Q28869270	Hilde Buer
http://www.wikidata.org/entity/Q28869477	Christina Jern
http://www.wikidata.org/entity/Q28870488	Pierrette Gaudreau
http://www.wikidata.org/entity/Q28870753	Martine Hébert
http://www.wikidata.org/entity/Q28846702	Patricia González
http://www.wikidata.org/entity/Q28842750	Lūcija Vankina
http://www.wikidata.org/entity/Q28854886	Diós Kati
http://www.wikidata.org/entity/Q28855391	Charlene Janion-Scheepers
http://www.wikidata.org/entity/Q28870590	Anne de Verna
http://www.wikidata.org/entity/Q28870571	Donna Mergler
http://www.wikidata.org/entity/Q28870798	Françoise Winnik
http://www.wikidata.org/entity/Q28833452	Jasna Štrus
http://www.wikidata.org/entity/Q28818825	Christy A. Hipsley
http://www.wikidata.org/entity/Q28842432	Samantha Stoffberg
http://www.wikidata.org/entity/Q28842732	Emīlija Brīvkalne
http://www.wikidata.org/entity/Q28856389	Benilde Vázquez Gómez
http://www.wikidata.org/entity/Q28860826	Gerlinde Bretzigheimer
http://www.wikidata.org/entity/Q28872051	Helene Liser
http://www.wikidata.org/entity/Q28858349	Heidi Becker
http://www.wikidata.org/entity/Q28828105	Nabila Aghanim
http://www.wikidata.org/entity/Q28833553	Ilze Loze
http://www.wikidata.org/entity/Q28837807	Malalatiana Michèle Ratsimbazafy
http://www.wikidata.org/entity/Q28871833	Amade M'charek
http://www.wikidata.org/entity/Q28823434	Livia León-Paniagua
http://www.wikidata.org/entity/Q28837329	Juanita Rodriguez
http://www.wikidata.org/entity/Q28842745	Ilga Zagorska
http://www.wikidata.org/entity/Q28854525	Pia Oremek
http://www.wikidata.org/entity/Q28855095	Natalie Häpke
http://www.wikidata.org/entity/Q28865052	Christina Lioma
http://www.wikidata.org/entity/Q28869870	Bernadette van Hout-Wolters
http://www.wikidata.org/entity/Q28870763	Diane Poulin-Dubois
http://www.wikidata.org/entity/Q28822827	Monica Suleiman
http://www.wikidata.org/entity/Q28823933	Annemarie Fiedermutz
http://www.wikidata.org/entity/Q28827958	Agnès van Zanten
http://www.wikidata.org/entity/Q28833146	Narelle Estol
http://www.wikidata.org/entity/Q28839547	Ilza Pajeva
http://www.wikidata.org/entity/Q28839551	Michele Alesia Johnson
http://www.wikidata.org/entity/Q28842685	Kitty Zijlmans
http://www.wikidata.org/entity/Q28846769	Lucía E. Claps
http://www.wikidata.org/entity/Q28851306	Erika Pircher
http://www.wikidata.org/entity/Q28855070	Jaci V. Mendes
http://www.wikidata.org/entity/Q28856087	María Luisa Navarro Margati
http://www.wikidata.org/entity/Q28857115	Eugenia Scabini
http://www.wikidata.org/entity/Q28869618	María Villén
http://www.wikidata.org/entity/Q28870542	Louise Vandelac
http://www.wikidata.org/entity/Q28816129	Hortensia Galeana Sánchez
http://www.wikidata.org/entity/Q28837801	Marina Gennadievna Krivosheina
http://www.wikidata.org/entity/Q28839339	Thérèse Sclafert
http://www.wikidata.org/entity/Q28842741	Anna Zariņa
http://www.wikidata.org/entity/Q28846823	Andrea Juárez
http://www.wikidata.org/entity/Q28856442	Fresia Rojas
http://www.wikidata.org/entity/Q28867515	Cora Vreede-de Stuers
http://www.wikidata.org/entity/Q28867947	Caroline Sayuri Fukushima
http://www.wikidata.org/entity/Q28870274	Beatrix Heintze
http://www.wikidata.org/entity/Q28870536	Catherine Fichten
http://www.wikidata.org/entity/Q28870744	Céline Le Bourdais
http://www.wikidata.org/entity/Q28872127	Sara Khalafinejad
http://www.wikidata.org/entity/Q28845723	Clara Mayer-Himmelheber
http://www.wikidata.org/entity/Q28859986	Jennifer C. Girón
http://www.wikidata.org/entity/Q28860022	Jenny Moix
http://www.wikidata.org/entity/Q28865196	Darja Lisjak
http://www.wikidata.org/entity/Q28865159	Kristina Gruden
http://www.wikidata.org/entity/Q28870606	Anne Bruneau
http://www.wikidata.org/entity/Q28870628	Line Chamberland
http://www.wikidata.org/entity/Q28871743	Louise Dandurand
http://www.wikidata.org/entity/Q28872392	Olga V. Yushkova
http://www.wikidata.org/entity/Q28839279	Georgette Blaquière
http://www.wikidata.org/entity/Q28845727	Zemfira Makarovna Kuzmina
http://www.wikidata.org/entity/Q28919179	Q28919179
http://www.wikidata.org/entity/Q28922682	Q28922682
http://www.wikidata.org/entity/Q28912494	Janna Gezina Koppe
http://www.wikidata.org/entity/Q28914632	Catherine Ozouf-Costaz
http://www.wikidata.org/entity/Q28914832	Amy Keating
http://www.wikidata.org/entity/Q28920074	Annie Sartre-Fauriat
http://www.wikidata.org/entity/Q28922076	Jadwiga Stankowska
http://www.wikidata.org/entity/Q28922645	Carmen Rueda Galán
http://www.wikidata.org/entity/Q28933231	Trinidad Nogales Basarrate
http://www.wikidata.org/entity/Q28935148	Alana Jute
http://www.wikidata.org/entity/Q28914265	Gabriela Martín Ávila
http://www.wikidata.org/entity/Q28920235	Veronica Guerrieri
http://www.wikidata.org/entity/Q28922133	Zofia Olszewska
http://www.wikidata.org/entity/Q28924617	Sofia Terzopoulou
http://www.wikidata.org/entity/Q28927048	Thelma T. Heidel-Baker
http://www.wikidata.org/entity/Q28927279	Paloma Cabrera Bonet
http://www.wikidata.org/entity/Q28933225	Judith Pardo
http://www.wikidata.org/entity/Q28933989	Concepción Ornosa
http://www.wikidata.org/entity/Q28935064	Ivanka Akrabova-Zhandova
http://www.wikidata.org/entity/Q28914821	Chaok Seok
http://www.wikidata.org/entity/Q28916704	Catherine Cécile Picart
http://www.wikidata.org/entity/Q28922159	Leokadia Kłyszejko-Stefanowicz
http://www.wikidata.org/entity/Q28922598	Almudena Hernando
http://www.wikidata.org/entity/Q28922684	Lena Gemzöe
http://www.wikidata.org/entity/Q28924641	Clemencia García Villasmil
http://www.wikidata.org/entity/Q28926261	Concepción Blanco Mínguez
http://www.wikidata.org/entity/Q28926934	Alicia Rodero Riaza
http://www.wikidata.org/entity/Q28927662	Claudia Stange
http://www.wikidata.org/entity/Q28933214	Vanessa Valdiglesias García
http://www.wikidata.org/entity/Q28934574	Janka Stoker
http://www.wikidata.org/entity/Q28922494	Margarita Sánchez Romero
http://www.wikidata.org/entity/Q28922775	Trinidad Escoriza Mateu
http://www.wikidata.org/entity/Q28887887	Violeta Konstantinova-Zhekova
http://www.wikidata.org/entity/Q28910264	Porntip Chantaramongkol
http://www.wikidata.org/entity/Q28916654	Matilde Font Sariols
http://www.wikidata.org/entity/Q28922450	Lourdes Prados Torreira
http://www.wikidata.org/entity/Q28922791	Paloma González Marcén
http://www.wikidata.org/entity/Q28922835	María Cruz Berrocal
http://www.wikidata.org/entity/Q28924615	Isabel R. Amorim
http://www.wikidata.org/entity/Q28924672	Zulay Pérez de Layrisse
http://www.wikidata.org/entity/Q28930076	María Martinón Torres
http://www.wikidata.org/entity/Q28933041	Amanda S.F. Lantyer-Silva
http://www.wikidata.org/entity/Q28934078	Noemí Goicoechea
http://www.wikidata.org/entity/Q28935143	Nivia Marina Nunes Abreu
http://www.wikidata.org/entity/Q28935830	Tessa R. Smith
http://www.wikidata.org/entity/Q28936658	Marie Geelmuyden
http://www.wikidata.org/entity/Q28937014	Kjersti Haugland
http://www.wikidata.org/entity/Q28913672	Pelin Yilmaz
http://www.wikidata.org/entity/Q28916678	Ulrike Borst
http://www.wikidata.org/entity/Q28917141	Veronika Soukhovitskaya
http://www.wikidata.org/entity/Q28919180	Alexandra Ingier
http://www.wikidata.org/entity/Q28922750	Carmen Rísquez Cuenca
http://www.wikidata.org/entity/Q28922614	Teresa Chapa Brunet
http://www.wikidata.org/entity/Q28924645	María de Lourdes Gallango
http://www.wikidata.org/entity/Q28934033	Pilar de la Rúa
http://www.wikidata.org/entity/Q28913837	Alba Yánez-Ayabaca
http://www.wikidata.org/entity/Q28922535	Arita Baaijens
http://www.wikidata.org/entity/Q28927184	Geneviève Dournon
http://www.wikidata.org/entity/Q28927305	Encarnación Cabré Herreros
http://www.wikidata.org/entity/Q28928892	Marleen Stelling
http://www.wikidata.org/entity/Q28873787	Maude Dubois
http://www.wikidata.org/entity/Q28912868	Monika Czaplicka
http://www.wikidata.org/entity/Q28918955	Paloma Helena Fernandes Shimabukuro
http://www.wikidata.org/entity/Q28922096	Hanna Przewłocka
http://www.wikidata.org/entity/Q28922569	Feliciana Sala Sellés
http://www.wikidata.org/entity/Q28922733	Francisca Hornos Mata
http://www.wikidata.org/entity/Q28924640	Paola Carpi de Medina
http://www.wikidata.org/entity/Q28924663	Nicté Ordóñez-Garza
http://www.wikidata.org/entity/Q28925764	Carmen Cacho Quesada
http://www.wikidata.org/entity/Q28935133	Judith Gobin
http://www.wikidata.org/entity/Q28937049	Ana María Márquez Alcántara
http://www.wikidata.org/entity/Q28938236	Elaine Bennett
http://www.wikidata.org/entity/Q28873792	Maïa Fourt
http://www.wikidata.org/entity/Q28880415	Estrella Abecassis de Laredo
http://www.wikidata.org/entity/Q28913764	Cally Roper
http://www.wikidata.org/entity/Q28916493	Laure Bally-Cuif
http://www.wikidata.org/entity/Q28922345	Alelí Morales Martínez
http://www.wikidata.org/entity/Q28922799	Mª Dolores Mirón Pérez
http://www.wikidata.org/entity/Q28924632	Ildikó Fényes
http://www.wikidata.org/entity/Q28924671	Gloria Teresa Mercader De Villegas
http://www.wikidata.org/entity/Q28929791	Rosalía González Rodríguez
http://www.wikidata.org/entity/Q28934249	Hélène Budzinski
http://www.wikidata.org/entity/Q28920866	M. A. Rybnikova
http://www.wikidata.org/entity/Q28940372	Q28940372
http://www.wikidata.org/entity/Q28942731	Q28942731
http://www.wikidata.org/entity/Q28947326	Q28947326
http://www.wikidata.org/entity/Q28960732	Q28960732
http://www.wikidata.org/entity/Q28974132	Q28974132
http://www.wikidata.org/entity/Q29000587	Q29000587
http://www.wikidata.org/entity/Q29014828	Q29014828
http://www.wikidata.org/entity/Q28942594	Maria Lucia Negreiros-Fransozo
http://www.wikidata.org/entity/Q28942914	Oana Paula Popa
http://www.wikidata.org/entity/Q28947962	Angela Ilić
http://www.wikidata.org/entity/Q28950980	María Milagro Coca-Abia
http://www.wikidata.org/entity/Q28958213	Jihène Ben Hassine
http://www.wikidata.org/entity/Q28961171	Lavinia Taverna
http://www.wikidata.org/entity/Q28967381	Ana Delgado Hervás
http://www.wikidata.org/entity/Q28967397	Fataneh Farahani
http://www.wikidata.org/entity/Q28974502	Claudia Molina-Zuluaga
http://www.wikidata.org/entity/Q28974545	Adriana Restrepo
http://www.wikidata.org/entity/Q28975294	Maria Victòria Secall
http://www.wikidata.org/entity/Q29014793	Aurelia Gutiérrez-Cueto Blanchard
http://www.wikidata.org/entity/Q28946605	Renata Cecília Amaro
http://www.wikidata.org/entity/Q28941978	Marija Cvetek
http://www.wikidata.org/entity/Q28946423	Cynthia Dayanne Mello de Lima
http://www.wikidata.org/entity/Q28955641	Vera L. Nunes
http://www.wikidata.org/entity/Q28955866	Raquel Mendes
http://www.wikidata.org/entity/Q28956968	Karine Schoeninnger
http://www.wikidata.org/entity/Q29020851	Mariane Targino
http://www.wikidata.org/entity/Q28953705	Antonieta Jerardino
http://www.wikidata.org/entity/Q28944548	Lilijana Bizjak Mali
http://www.wikidata.org/entity/Q28946389	Bonnie A. Bain
http://www.wikidata.org/entity/Q28946607	Antonela Martelli
http://www.wikidata.org/entity/Q28949122	Angelica Seithe
http://www.wikidata.org/entity/Q28955573	Paula Cristina Simões
http://www.wikidata.org/entity/Q28967454	Catalina Galán Saulnier
http://www.wikidata.org/entity/Q28971650	María Jesús de Pedro Michó
http://www.wikidata.org/entity/Q29017315	Nancy E. Karraker
http://www.wikidata.org/entity/Q29001722	Karina Caputi
http://www.wikidata.org/entity/Q28942585	Cecilia Margarita Guerrero-Ocampo
http://www.wikidata.org/entity/Q28944123	Marija Bevčar Bernik
http://www.wikidata.org/entity/Q28966647	Maryam Hekmatara
http://www.wikidata.org/entity/Q28970217	Mary Jane Latsis
http://www.wikidata.org/entity/Q28971048	Dalia Sabri
http://www.wikidata.org/entity/Q28974169	Anuradha T.K.
http://www.wikidata.org/entity/Q29017486	Catherine Tauss
http://www.wikidata.org/entity/Q28946371	María Dolores Fernández-Posse
http://www.wikidata.org/entity/Q28946388	Kelsey Banister
http://www.wikidata.org/entity/Q28952284	Bianca Tchoubar
http://www.wikidata.org/entity/Q29014767	Duygu Kayaman
http://www.wikidata.org/entity/Q29017793	Eva Lüdi Kong
http://www.wikidata.org/entity/Q29018371	Ibalhu Rodriguez
http://www.wikidata.org/entity/Q28945279	Carolina Reyes-Puig
http://www.wikidata.org/entity/Q28945790	Lillian J. Tuttle
http://www.wikidata.org/entity/Q28946606	Roberta Pacheco Damasceno
http://www.wikidata.org/entity/Q28948022	Jana Plichtová
http://www.wikidata.org/entity/Q28950981	Jade Aster Tumala Badon
http://www.wikidata.org/entity/Q28967428	María Belén Deamos
http://www.wikidata.org/entity/Q28971499	Javiera R. Rocca
http://www.wikidata.org/entity/Q28978264	Mia O. Hoogenboom
http://www.wikidata.org/entity/Q29016393	Karolina Lubliner-Mianowska
http://www.wikidata.org/entity/Q29020854	M. Alejandra Camacho
http://www.wikidata.org/entity/Q28942579	Luane Samara Alves E Silva
http://www.wikidata.org/entity/Q28946156	Antonina Andreeva
http://www.wikidata.org/entity/Q28946369	Rachel Paul
http://www.wikidata.org/entity/Q28946406	Simone Maria de Albequerque Lira
http://www.wikidata.org/entity/Q28955885	Telma G. Laurentino
http://www.wikidata.org/entity/Q28973800	Catarina Marcelino
http://www.wikidata.org/entity/Q28973799	Mariana Vieira da Silva
http://www.wikidata.org/entity/Q28974528	Estefany Cano
http://www.wikidata.org/entity/Q28943561	Wilhelmine Witte
http://www.wikidata.org/entity/Q28943898	Natali Hurtado
http://www.wikidata.org/entity/Q28946384	Rebecca K. Beresic-Perrins
http://www.wikidata.org/entity/Q28950268	Celia Brañas y Fernández Miranda
http://www.wikidata.org/entity/Q28950425	Anna Czaplicka
http://www.wikidata.org/entity/Q28956468	Bernadeta Prandzioch
http://www.wikidata.org/entity/Q28959449	Alla Viktorovna Volkova
http://www.wikidata.org/entity/Q28975827	Aina Ferrer Torrens
http://www.wikidata.org/entity/Q28976078	Mojca Ramšak
http://www.wikidata.org/entity/Q28976109	Melania Moscoso
http://www.wikidata.org/entity/Q29017019	Nathalie Kounovsky
http://www.wikidata.org/entity/Q29017489	Vanessa Aguirre-Peñafiel
http://www.wikidata.org/entity/Q29018239	Caroline Guibet Lafaye
http://www.wikidata.org/entity/Q29044960	Q29044960
http://www.wikidata.org/entity/Q29048394	Q29048394
