item	itemLabel	enarticle
http://www.wikidata.org/entity/Q15127847	Olga Bielkova	https://en.wikipedia.org/wiki/Olga_Bielkova
http://www.wikidata.org/entity/Q15130035	Birgitta Hoffmann	https://en.wikipedia.org/wiki/Birgitta_Hoffmann
http://www.wikidata.org/entity/Q15129857	Virginia Grace	https://en.wikipedia.org/wiki/Virginia_Grace
http://www.wikidata.org/entity/Q15129934	Helen Perlstein Pollard	https://en.wikipedia.org/wiki/Helen_Perlstein_Pollard
http://www.wikidata.org/entity/Q15130072	Karolyn Smardz Frost	https://en.wikipedia.org/wiki/Karolyn_Smardz_Frost
http://www.wikidata.org/entity/Q15130156	Rosalind Moss	https://en.wikipedia.org/wiki/Rosalind_Moss
http://www.wikidata.org/entity/Q15130331	Anna Maria Bietti Sestieri	https://en.wikipedia.org/wiki/Anna_Maria_Bietti_Sestieri
http://www.wikidata.org/entity/Q15130416	Esther de Pommery	https://en.wikipedia.org/wiki/Esther_de_Pommery
http://www.wikidata.org/entity/Q15130446	Ruth Cernea	https://en.wikipedia.org/wiki/Ruth_Cernea
http://www.wikidata.org/entity/Q15130544	Nita Kumar	https://en.wikipedia.org/wiki/Nita_Kumar
http://www.wikidata.org/entity/Q15130502	Sarah Green	https://en.wikipedia.org/wiki/Sarah_Green_(anthropologist)
http://www.wikidata.org/entity/Q15139390	Lee Soo-jung	https://en.wikipedia.org/wiki/Soo_Jung_Lee
http://www.wikidata.org/entity/Q15146765	Rohini Godbole	https://en.wikipedia.org/wiki/Rohini_Godbole
http://www.wikidata.org/entity/Q15207974	Susan Jeffers	https://en.wikipedia.org/wiki/Susan_Jeffers
http://www.wikidata.org/entity/Q15216349	Suzanne M. Bianchi	https://en.wikipedia.org/wiki/Suzanne_M._Bianchi
http://www.wikidata.org/entity/Q15281358	Barbara Albert	https://en.wikipedia.org/wiki/Barbara_Albert_(chemist)
http://www.wikidata.org/entity/Q15290211	Laila Soueif	https://en.wikipedia.org/wiki/Laila_Soueif
http://www.wikidata.org/entity/Q15300218	Brigitte Bönisch-Brednich	https://en.wikipedia.org/wiki/Brigitte_B%C3%B6nisch-Brednich
http://www.wikidata.org/entity/Q15428177	Elise Hofmann	https://en.wikipedia.org/wiki/Elise_Hofmann
http://www.wikidata.org/entity/Q15428905	Lynne Billard	https://en.wikipedia.org/wiki/Lynne_Billard
http://www.wikidata.org/entity/Q15429130	Anna Baetjer	https://en.wikipedia.org/wiki/Anna_Baetjer
http://www.wikidata.org/entity/Q15429176	Jeanne W. Ross	https://en.wikipedia.org/wiki/Jeanne_W._Ross
http://www.wikidata.org/entity/Q15429701	Diane Harper	https://en.wikipedia.org/wiki/Diane_Harper
http://www.wikidata.org/entity/Q15430650	Carolina Soto Losada	https://en.wikipedia.org/wiki/Carolina_Soto_Losada
http://www.wikidata.org/entity/Q15428834	Linda Birnbaum	https://en.wikipedia.org/wiki/Linda_Birnbaum
http://www.wikidata.org/entity/Q15429053	Andrea Nightingale	https://en.wikipedia.org/wiki/Andrea_Nightingale
http://www.wikidata.org/entity/Q15429222	Hilda Mary Woods	https://en.wikipedia.org/wiki/Hilda_Mary_Woods
http://www.wikidata.org/entity/Q15429254	Nicola Clayton	https://en.wikipedia.org/wiki/Nicola_Clayton
http://www.wikidata.org/entity/Q15429440	Dannah Gresh	https://en.wikipedia.org/wiki/Dannah_Gresh
http://www.wikidata.org/entity/Q15429399	Vera Byers	https://en.wikipedia.org/wiki/Vera_Byers
http://www.wikidata.org/entity/Q15429497	Katharine Hayhoe	https://en.wikipedia.org/wiki/Katharine_Hayhoe
http://www.wikidata.org/entity/Q15430253	Louise Bates Ames	https://en.wikipedia.org/wiki/Louise_Bates_Ames
http://www.wikidata.org/entity/Q15430564	Alice Dreger	https://en.wikipedia.org/wiki/Alice_Dreger
http://www.wikidata.org/entity/Q15146784	Neelima Gupte	https://en.wikipedia.org/wiki/Neelima_Gupte
http://www.wikidata.org/entity/Q15255835	Snejina Gogova	https://en.wikipedia.org/wiki/Snejina_Gogova
http://www.wikidata.org/entity/Q15303638	Viola Vogel	https://en.wikipedia.org/wiki/Viola_Vogel
http://www.wikidata.org/entity/Q15352864	Mary Hamilton Swindler	https://en.wikipedia.org/wiki/Mary_Hamilton_Swindler
http://www.wikidata.org/entity/Q15407133	Denise Albe-Fessard	https://en.wikipedia.org/wiki/Denise_Albe-Fessard
http://www.wikidata.org/entity/Q15429045	Gerardine DeSanctis	https://en.wikipedia.org/wiki/Gerardine_DeSanctis
http://www.wikidata.org/entity/Q15429153	Jennifer A. Golbeck	https://en.wikipedia.org/wiki/Jen_Golbeck
http://www.wikidata.org/entity/Q15429406	Anne-Françoise Rutkowski	https://en.wikipedia.org/wiki/Anne-Fran%C3%A7oise_Rutkowski
http://www.wikidata.org/entity/Q15430304	Winifred Tutin	https://en.wikipedia.org/wiki/Winifred_Pennington
http://www.wikidata.org/entity/Q15214002	Deepali Pant Joshi	https://en.wikipedia.org/wiki/Deepali_Pant_Joshi
http://www.wikidata.org/entity/Q15265806	Liane Russell	https://en.wikipedia.org/wiki/Liane_Russell
http://www.wikidata.org/entity/Q15299825	Margaret Altmann	https://en.wikipedia.org/wiki/Margaret_Altmann
http://www.wikidata.org/entity/Q15407064	Elizabeth Sombart	https://en.wikipedia.org/wiki/Elizabeth_Sombart
http://www.wikidata.org/entity/Q15429236	Antoinette Pirie	https://en.wikipedia.org/wiki/Antoinette_Pirie
http://www.wikidata.org/entity/Q15429110	Valerie Hu	https://en.wikipedia.org/wiki/Valerie_Hu
http://www.wikidata.org/entity/Q15429714	Bonnie S. Dunbar	https://en.wikipedia.org/wiki/Bonnie_S._Dunbar
http://www.wikidata.org/entity/Q15429952	Rosa Gutknecht	https://en.wikipedia.org/wiki/Rosa_Gutknecht
http://www.wikidata.org/entity/Q15146744	Prabha Chatterji	https://en.wikipedia.org/wiki/Prabha_Chatterji
http://www.wikidata.org/entity/Q15146803	Chitra Mandal	https://en.wikipedia.org/wiki/Chitra_Mandal
http://www.wikidata.org/entity/Q15303109	Mathilde Carmen Hertz	https://en.wikipedia.org/wiki/Mathilde_Carmen_Hertz
http://www.wikidata.org/entity/Q15303583	Dobos Krisztina	https://en.wikipedia.org/wiki/Krisztina_Dobos
http://www.wikidata.org/entity/Q15146768	Srubabati Goswami	https://en.wikipedia.org/wiki/Srubabati_Goswami
http://www.wikidata.org/entity/Q15389591	Tamara Dembo	https://en.wikipedia.org/wiki/Tamara_Dembo
http://www.wikidata.org/entity/Q15407260	Sophie Béjean	https://en.wikipedia.org/wiki/Sophie_B%C3%A9jean
http://www.wikidata.org/entity/Q15428765	Margarete Zuelzer	https://en.wikipedia.org/wiki/Margarete_Zuelzer
http://www.wikidata.org/entity/Q15430182	Marilyn E. Jacox	https://en.wikipedia.org/wiki/Marilyn_E._Jacox
http://www.wikidata.org/entity/Q15146789	Anuradha Lohia	https://en.wikipedia.org/wiki/Anuradha_Lohia
http://www.wikidata.org/entity/Q15146755	Joyanti Chutia	https://en.wikipedia.org/wiki/Joyanti_Chutia
http://www.wikidata.org/entity/Q15146760	Priya Davidar	https://en.wikipedia.org/wiki/Priya_Davidar
http://www.wikidata.org/entity/Q15235871	Françoise Vanhecke	https://en.wikipedia.org/wiki/Fran%C3%A7oise_Vanhecke
http://www.wikidata.org/entity/Q15278767	Wilmer Cave Wright	https://en.wikipedia.org/wiki/Wilmer_Cave_Wright
http://www.wikidata.org/entity/Q15146780	Gaiti Hasan	https://en.wikipedia.org/wiki/Gaiti_Hasan
http://www.wikidata.org/entity/Q15407028	Agnès Acker	https://en.wikipedia.org/wiki/Agn%C3%A8s_Acker
http://www.wikidata.org/entity/Q15407647	Anne-Marie Pelletier	https://en.wikipedia.org/wiki/Anne-Marie_Pelletier
http://www.wikidata.org/entity/Q15428935	Catherine Gross Duncan	https://en.wikipedia.org/wiki/Catherine_Gross_Duncan
http://www.wikidata.org/entity/Q15429717	Margaret Leinen	https://en.wikipedia.org/wiki/Margaret_Leinen
http://www.wikidata.org/entity/Q15430025	Eleanor Zelliot	https://en.wikipedia.org/wiki/Eleanor_Zelliot
http://www.wikidata.org/entity/Q15281058	Vera Šnajder	https://en.wikipedia.org/wiki/Vera_%C5%A0najder
http://www.wikidata.org/entity/Q15146758	Tanusri Saha-Dasgupta	https://en.wikipedia.org/wiki/Tanusri_Saha-Dasgupta
http://www.wikidata.org/entity/Q15146747	Rajeshwari Chatterjee	https://en.wikipedia.org/wiki/Rajeshwari_Chatterjee
http://www.wikidata.org/entity/Q15146752	Renu Khanna-Chopra	https://en.wikipedia.org/wiki/Renu_Khanna_Chopra
http://www.wikidata.org/entity/Q15146736	Bimla Buti	https://en.wikipedia.org/wiki/Bimla_Buti
http://www.wikidata.org/entity/Q15428712	Dörte Haftendorn	https://en.wikipedia.org/wiki/D%C3%B6rte_Haftendorn
http://www.wikidata.org/entity/Q15429002	Cynthia Beath	https://en.wikipedia.org/wiki/Cynthia_Beath
http://www.wikidata.org/entity/Q15429610	Marie-Henriette Alimen	https://en.wikipedia.org/wiki/Henriette_Alimen
http://www.wikidata.org/entity/Q15429903	Julie Kent	https://en.wikipedia.org/wiki/Julie_Kent_(sociologist)
http://www.wikidata.org/entity/Q15430854	Paola Pruneti	https://en.wikipedia.org/wiki/Paola_Pruneti
http://www.wikidata.org/entity/Q15210832	Antoaneta Vassileva	https://en.wikipedia.org/wiki/Antoaneta_Vassileva
http://www.wikidata.org/entity/Q15281152	Maria Ohisalo	https://en.wikipedia.org/wiki/Maria_Ohisalo
http://www.wikidata.org/entity/Q15429043	Stephanie Forrest	https://en.wikipedia.org/wiki/Stephanie_Forrest
http://www.wikidata.org/entity/Q15429200	Jill James	https://en.wikipedia.org/wiki/Jill_James
http://www.wikidata.org/entity/Q15429647	Martha Herbert	https://en.wikipedia.org/wiki/Martha_Herbert
http://www.wikidata.org/entity/Q15430027	Maureen Storey	https://en.wikipedia.org/wiki/Maureen_Storey
http://www.wikidata.org/entity/Q15303643	Elisabeth Schmid	https://en.wikipedia.org/wiki/Elisabeth_Schmid
http://www.wikidata.org/entity/Q15437472	Katherine Van Winkle Palmer	https://en.wikipedia.org/wiki/Katherine_Van_Winkle_Palmer
http://www.wikidata.org/entity/Q15453608	Francine R. Frankel	https://en.wikipedia.org/wiki/Francine_Frankel
http://www.wikidata.org/entity/Q15430958	Tilly Fleischmann	https://en.wikipedia.org/wiki/Tilly_Fleischmann
http://www.wikidata.org/entity/Q15485625	Margaret Alington	https://en.wikipedia.org/wiki/Margaret_Alington
http://www.wikidata.org/entity/Q15433601	Susan Frykberg	https://en.wikipedia.org/wiki/Susan_Frykberg
http://www.wikidata.org/entity/Q15446255	Sarah Chakko	https://en.wikipedia.org/wiki/Sarah_Chakko
http://www.wikidata.org/entity/Q15492238	Henci Goer	https://en.wikipedia.org/wiki/Henci_Goer
http://www.wikidata.org/entity/Q15492598	Helen Verran	https://en.wikipedia.org/wiki/Helen_Verran
http://www.wikidata.org/entity/Q15485781	Nina Coltart	https://en.wikipedia.org/wiki/Nina_Coltart
http://www.wikidata.org/entity/Q15497341	Harriet Mann Miller	https://en.wikipedia.org/wiki/Harriet_Mann_Miller
http://www.wikidata.org/entity/Q15497459	Jeanne Safer	https://en.wikipedia.org/wiki/Jeanne_Safer
http://www.wikidata.org/entity/Q15500828	Karin Sowada	https://en.wikipedia.org/wiki/Karin_Sowada
http://www.wikidata.org/entity/Q15524777	Hilda Murrell	https://en.wikipedia.org/wiki/Hilda_Murrell
http://www.wikidata.org/entity/Q15632401	Eliza Brightwen	https://en.wikipedia.org/wiki/Eliza_Brightwen
http://www.wikidata.org/entity/Q15619197	Monica Wilson	https://en.wikipedia.org/wiki/Monica_Wilson
http://www.wikidata.org/entity/Q15637673	Priya Narasimhan	https://en.wikipedia.org/wiki/Priya_Narasimhan
http://www.wikidata.org/entity/Q15433239	Mona McBurney	https://en.wikipedia.org/wiki/Mona_McBurney
http://www.wikidata.org/entity/Q15433351	Selma Freud	https://en.wikipedia.org/wiki/Selma_Freud
http://www.wikidata.org/entity/Q15433727	Elena Petrová	https://en.wikipedia.org/wiki/Elena_Petrov%C3%A1
http://www.wikidata.org/entity/Q15445700	Hannah Markwig	https://en.wikipedia.org/wiki/Hannah_Markwig
http://www.wikidata.org/entity/Q15449253	Ute Finckh-Krämer	https://en.wikipedia.org/wiki/Ute_Finckh-Kr%C3%A4mer
http://www.wikidata.org/entity/Q15451735	Susan J. Smith	https://en.wikipedia.org/wiki/Susan_J._Smith
http://www.wikidata.org/entity/Q15453573	Linda Royster Beito	https://en.wikipedia.org/wiki/Linda_Royster_Beito
http://www.wikidata.org/entity/Q15485058	Mary Penington	https://en.wikipedia.org/wiki/Mary_Penington
http://www.wikidata.org/entity/Q15431176	Athénaïs Michelet	https://en.wikipedia.org/wiki/Ath%C3%A9na%C3%AFs_Michelet
http://www.wikidata.org/entity/Q15433136	Christine Riedtmann	https://en.wikipedia.org/wiki/Christine_Riedtmann
http://www.wikidata.org/entity/Q15433777	Julie Pinel	https://en.wikipedia.org/wiki/Julie_Pinel
http://www.wikidata.org/entity/Q15434443	Rose Thisse-Derouette	https://en.wikipedia.org/wiki/Rose_Thisse-Derouette
http://www.wikidata.org/entity/Q15436360	Edith Selig	https://en.wikipedia.org/wiki/Edith_Selig
http://www.wikidata.org/entity/Q15437655	Veye Tatah	https://en.wikipedia.org/wiki/Veye_Tatah
http://www.wikidata.org/entity/Q15446086	Wafaa Saddik	https://en.wikipedia.org/wiki/Wafaa_El_Saddik
http://www.wikidata.org/entity/Q15452305	Maria Silbert	https://en.wikipedia.org/wiki/Maria_Silbert
http://www.wikidata.org/entity/Q15452325	Laurie Helgoe	https://en.wikipedia.org/wiki/Laurie_Helgoe
http://www.wikidata.org/entity/Q15459421	Merlyna Lim	https://en.wikipedia.org/wiki/Merlyna_Lim
http://www.wikidata.org/entity/Q15460956	Susan Hough	https://en.wikipedia.org/wiki/Susan_Hough
http://www.wikidata.org/entity/Q15461643	Dorothy Dinnerstein	https://en.wikipedia.org/wiki/Dorothy_Dinnerstein
http://www.wikidata.org/entity/Q15503036	Johnnetta B. Cole	https://en.wikipedia.org/wiki/Johnnetta_Cole
http://www.wikidata.org/entity/Q15511666	Judith Pipher	https://en.wikipedia.org/wiki/Judith_Pipher
http://www.wikidata.org/entity/Q15434121	Marcela Rodríguez	https://en.wikipedia.org/wiki/Marcela_Rodr%C3%ADguez
http://www.wikidata.org/entity/Q15434945	Geraldine L. Richmond	https://en.wikipedia.org/wiki/Geraldine_L._Richmond
http://www.wikidata.org/entity/Q15436605	Philippa Perry	https://en.wikipedia.org/wiki/Philippa_Perry
http://www.wikidata.org/entity/Q15437332	Patricia Blomfield Holt	https://en.wikipedia.org/wiki/Patricia_Blomfield_Holt
http://www.wikidata.org/entity/Q15440162	Katrin Amunts	https://en.wikipedia.org/wiki/Katrin_Amunts
http://www.wikidata.org/entity/Q15451496	Karin Mölling	https://en.wikipedia.org/wiki/Karin_M%C3%B6lling
http://www.wikidata.org/entity/Q15458701	Millicent Silver	https://en.wikipedia.org/wiki/Millicent_Silver
http://www.wikidata.org/entity/Q15460150	Sandra Postel	https://en.wikipedia.org/wiki/Sandra_Postel
http://www.wikidata.org/entity/Q15492631	Juliet Clutton-Brock	https://en.wikipedia.org/wiki/Juliet_Clutton-Brock
http://www.wikidata.org/entity/Q15499685	Pauline Donalda	https://en.wikipedia.org/wiki/Pauline_Donalda
http://www.wikidata.org/entity/Q15503640	Martha Burk	https://en.wikipedia.org/wiki/Martha_Burk
http://www.wikidata.org/entity/Q15506056	Maud Bodkin	https://en.wikipedia.org/wiki/Maud_Bodkin
http://www.wikidata.org/entity/Q15514016	Miriam Gideon	https://en.wikipedia.org/wiki/Miriam_Gideon
http://www.wikidata.org/entity/Q15623021	Claudia Megan Urry	https://en.wikipedia.org/wiki/Meg_Urry
http://www.wikidata.org/entity/Q15626964	Adele Marion Fielde	https://en.wikipedia.org/wiki/Adele_M._Fielde
http://www.wikidata.org/entity/Q15627483	Katja Andy	https://en.wikipedia.org/wiki/Katja_Andy
http://www.wikidata.org/entity/Q15447262	Ann Langley	https://en.wikipedia.org/wiki/Ann_Langley
http://www.wikidata.org/entity/Q15431170	Anna Maria Zieglerin	https://en.wikipedia.org/wiki/Anna_Maria_Zieglerin
http://www.wikidata.org/entity/Q15434372	Irina Odagescu	https://en.wikipedia.org/wiki/Irina_Odagescu
http://www.wikidata.org/entity/Q15434717	Vera Serganova	https://en.wikipedia.org/wiki/Vera_Serganova
http://www.wikidata.org/entity/Q15459815	Myra Marx Ferree	https://en.wikipedia.org/wiki/Myra_Marx_Ferree
http://www.wikidata.org/entity/Q15460257	Janet Ford	https://en.wikipedia.org/wiki/Janet_Ford
http://www.wikidata.org/entity/Q15479663	Charlotte Andrews Stephens	https://en.wikipedia.org/wiki/Charlotte_Andrews_Stephens
http://www.wikidata.org/entity/Q15486057	Jo Lamble	https://en.wikipedia.org/wiki/Jo_Lamble
http://www.wikidata.org/entity/Q15497924	Ida Altman	https://en.wikipedia.org/wiki/Ida_Altman
http://www.wikidata.org/entity/Q15433841	Catherine Morgan	https://en.wikipedia.org/wiki/Catherine_Morgan
http://www.wikidata.org/entity/Q15641430	Klara Löbenstein	https://en.wikipedia.org/wiki/Klara_L%C3%B6benstein
http://www.wikidata.org/entity/Q15487137	Margaret Cameron	https://en.wikipedia.org/wiki/Margaret_Cameron_(librarian)
http://www.wikidata.org/entity/Q15442026	Janet Watson	https://en.wikipedia.org/wiki/Janet_Watson
http://www.wikidata.org/entity/Q15487475	Patricia Alexander	https://en.wikipedia.org/wiki/Patricia_Alexander
http://www.wikidata.org/entity/Q15434029	Patty Stair	https://en.wikipedia.org/wiki/Patty_Stair
http://www.wikidata.org/entity/Q15434686	Margrit Zimmermann	https://en.wikipedia.org/wiki/Margrit_Zimmermann
http://www.wikidata.org/entity/Q15445437	Eszter Bánffy	https://en.wikipedia.org/wiki/Eszter_B%C3%A1nffy
http://www.wikidata.org/entity/Q15452402	Jeanne Chall	https://en.wikipedia.org/wiki/Jeanne_Chall
http://www.wikidata.org/entity/Q15460243	Meenakshi Wadhwa	https://en.wikipedia.org/wiki/Meenakshi_Wadhwa
http://www.wikidata.org/entity/Q15485657	Harriet Elliott	https://en.wikipedia.org/wiki/Harriet_Elliott
http://www.wikidata.org/entity/Q15486159	Mary N. Meeker	https://en.wikipedia.org/wiki/Mary_N._Meeker
http://www.wikidata.org/entity/Q15492722	Linda Fedigan	https://en.wikipedia.org/wiki/Linda_Marie_Fedigan
http://www.wikidata.org/entity/Q15511662	Erica Lehrer	https://en.wikipedia.org/wiki/Erica_Lehrer
http://www.wikidata.org/entity/Q15431188	Jean Hanson	https://en.wikipedia.org/wiki/Jean_Hanson
http://www.wikidata.org/entity/Q15437143	Ethel Dench Puffer Howes	https://en.wikipedia.org/wiki/Ethel_Dench_Puffer_Howes
http://www.wikidata.org/entity/Q15440730	Helen Fein	https://en.wikipedia.org/wiki/Helen_Fein
http://www.wikidata.org/entity/Q15449160	Heike Riel	https://en.wikipedia.org/wiki/Heike_Riel
http://www.wikidata.org/entity/Q15450242	Clara Ethelinda Larter	https://en.wikipedia.org/wiki/Clara_Larter
http://www.wikidata.org/entity/Q15452141	Martha Maxwell	https://en.wikipedia.org/wiki/Martha_Maxwell
http://www.wikidata.org/entity/Q15452570	Meaghan Morris	https://en.wikipedia.org/wiki/Meaghan_Morris
http://www.wikidata.org/entity/Q15477955	Anniken Hauglie	https://en.wikipedia.org/wiki/Anniken_Hauglie
http://www.wikidata.org/entity/Q15637656	Essi Viding	https://en.wikipedia.org/wiki/Essi_Viding
http://www.wikidata.org/entity/Q15845077	Maureen Murphy	https://en.wikipedia.org/wiki/Maureen_Murphy_(scientist)
http://www.wikidata.org/entity/Q15833065	Lydia Baumbach	https://en.wikipedia.org/wiki/Lydia_Baumbach
http://www.wikidata.org/entity/Q15895660	Cheng Hsiu-ling	https://en.wikipedia.org/wiki/Jang_Show-ling
http://www.wikidata.org/entity/Q15642567	Rosa García García	https://en.wikipedia.org/wiki/Rosa_Garc%C3%ADa_Garc%C3%ADa
http://www.wikidata.org/entity/Q15681785	Haruko Obokata	https://en.wikipedia.org/wiki/Haruko_Obokata
http://www.wikidata.org/entity/Q15685593	Grada Kilomba	https://en.wikipedia.org/wiki/Grada_Kilomba
http://www.wikidata.org/entity/Q15709622	Valerie Bryson	https://en.wikipedia.org/wiki/Valerie_Bryson
http://www.wikidata.org/entity/Q15739591	Sarah-Jayne Blakemore	https://en.wikipedia.org/wiki/Sarah-Jayne_Blakemore
http://www.wikidata.org/entity/Q15739609	Polly Arnold	https://en.wikipedia.org/wiki/Polly_Arnold
http://www.wikidata.org/entity/Q15809821	Florence Hannah Bacon Marsh	https://en.wikipedia.org/wiki/Florence_Hannah_Bacon_Marsh
http://www.wikidata.org/entity/Q15826045	Eleanor R. Adair	https://en.wikipedia.org/wiki/Eleanor_R._Adair
http://www.wikidata.org/entity/Q15832469	Sawsan Chebli	https://en.wikipedia.org/wiki/Sawsan_Chebli
http://www.wikidata.org/entity/Q15839264	Doris Kermack	https://en.wikipedia.org/wiki/Doris_Kermack
http://www.wikidata.org/entity/Q15856660	Anne Waldschmidt	https://en.wikipedia.org/wiki/Anne_Waldschmidt
http://www.wikidata.org/entity/Q15807749	Eleanor Zaimis	https://en.wikipedia.org/wiki/Eleanor_Zaimis
http://www.wikidata.org/entity/Q15814059	Agnes Quirk	https://en.wikipedia.org/wiki/Agnes_J._Quirk
http://www.wikidata.org/entity/Q15814082	Charlotte Kipling	https://en.wikipedia.org/wiki/Charlotte_Kipling
http://www.wikidata.org/entity/Q15839244	Clare Grey	https://en.wikipedia.org/wiki/Clare_Grey
http://www.wikidata.org/entity/Q15839341	Jill Farrant	https://en.wikipedia.org/wiki/Jill_Farrant
http://www.wikidata.org/entity/Q15893961	Junying Yuan	https://en.wikipedia.org/wiki/Junying_Yuan
http://www.wikidata.org/entity/Q15848279	Margaret Brimble	https://en.wikipedia.org/wiki/Margaret_Brimble
http://www.wikidata.org/entity/Q15848277	Zhenan Bao	https://en.wikipedia.org/wiki/Zhenan_Bao
http://www.wikidata.org/entity/Q15917367	Helen Mason	https://en.wikipedia.org/wiki/Helen_Mason_(physicist)
http://www.wikidata.org/entity/Q15921103	Ruth Mason	https://en.wikipedia.org/wiki/Ruth_Mason
http://www.wikidata.org/entity/Q15699735	Maria Flechtenmacher	https://en.wikipedia.org/wiki/Maria_Flechtenmacher
http://www.wikidata.org/entity/Q15709495	Julie Ahringer	https://en.wikipedia.org/wiki/Julie_Ahringer
http://www.wikidata.org/entity/Q15742514	Erzsébet Schmuck	https://en.wikipedia.org/wiki/Erzs%C3%A9bet_Schmuck
http://www.wikidata.org/entity/Q15848313	Jennie Patrick	https://en.wikipedia.org/wiki/Jennie_Patrick
http://www.wikidata.org/entity/Q15920859	Vivienne Cassie Cooper	https://en.wikipedia.org/wiki/Vivienne_Cassie_Cooper
http://www.wikidata.org/entity/Q15920982	Roxie Collie Laybourne	https://en.wikipedia.org/wiki/Roxie_Collie_Laybourne
http://www.wikidata.org/entity/Q15921115	Sarah Bridle	https://en.wikipedia.org/wiki/Sarah_Bridle
http://www.wikidata.org/entity/Q15694594	Lydia Benecke	https://en.wikipedia.org/wiki/Lydia_Benecke
http://www.wikidata.org/entity/Q15700904	Maria Mambo Café	https://en.wikipedia.org/wiki/Maria_Mambo_Caf%C3%A9
http://www.wikidata.org/entity/Q15733740	Eleanor Jones	https://en.wikipedia.org/wiki/Eleanor_Jones
http://www.wikidata.org/entity/Q15782293	Alexandra Kertz-Welzel	https://en.wikipedia.org/wiki/Alexandra_Kertz-Welzel
http://www.wikidata.org/entity/Q15807852	Eliza Standerwick Gregory	https://en.wikipedia.org/wiki/Eliza_Standerwick_Gregory
http://www.wikidata.org/entity/Q15815134	Henny Wolff	https://en.wikipedia.org/wiki/Henny_Wolff
http://www.wikidata.org/entity/Q15840454	Phyllis Holtby	https://en.wikipedia.org/wiki/Phyllis_Holtby
http://www.wikidata.org/entity/Q15869319	Ada Prins	https://en.wikipedia.org/wiki/Ada_Prins
http://www.wikidata.org/entity/Q15891126	Bernadette Charleux	https://en.wikipedia.org/wiki/Bernadette_Charleux
http://www.wikidata.org/entity/Q15907703	Elizabeth J. Perry	https://en.wikipedia.org/wiki/Elizabeth_J._Perry
http://www.wikidata.org/entity/Q15709502	Judith Kimble	https://en.wikipedia.org/wiki/Judith_Kimble
http://www.wikidata.org/entity/Q15725998	Francisca Nneka Okeke	https://en.wikipedia.org/wiki/Francisca_Nneka_Okeke
http://www.wikidata.org/entity/Q15782959	Amparo Acker-Palmer	https://en.wikipedia.org/wiki/Amparo_Acker-Palmer
http://www.wikidata.org/entity/Q15848297	Faiza Al-Kharafi	https://en.wikipedia.org/wiki/Faiza_Al-Kharafi
http://www.wikidata.org/entity/Q15848292	Juliet Gerrard	https://en.wikipedia.org/wiki/Juliet_Gerrard
http://www.wikidata.org/entity/Q15884350	Anjanibai Malpekar	https://en.wikipedia.org/wiki/Anjanibai_Malpekar
http://www.wikidata.org/entity/Q15813082	Saskia Esken	https://en.wikipedia.org/wiki/Saskia_Esken
http://www.wikidata.org/entity/Q15705061	Alice Brooke Bodington	https://en.wikipedia.org/wiki/Alice_Brooke_Bodington
http://www.wikidata.org/entity/Q15814093	Alice Haskins	https://en.wikipedia.org/wiki/Alice_Haskins
http://www.wikidata.org/entity/Q15820394	Irene Schöne	https://en.wikipedia.org/wiki/Irene_H._Sch%C3%B6ne
http://www.wikidata.org/entity/Q15820840	Jasmin Staiblin	https://en.wikipedia.org/wiki/Jasmin_Staiblin
http://www.wikidata.org/entity/Q15833894	Maria Szraiber	https://en.wikipedia.org/wiki/Maria_Szraiber
http://www.wikidata.org/entity/Q15903893	Dan D. Yang	https://en.wikipedia.org/wiki/Dan_D._Yang
http://www.wikidata.org/entity/Q15905150	Eva Neer	https://en.wikipedia.org/wiki/Eva_Neer
http://www.wikidata.org/entity/Q15649160	Hee Oh	https://en.wikipedia.org/wiki/Hee_Oh
http://www.wikidata.org/entity/Q15732913	Gabrielle Oberhänsli-Widmer	https://en.wikipedia.org/wiki/Gabrielle_Oberh%C3%A4nsli-Widmer
http://www.wikidata.org/entity/Q15783536	Anna Moncrieff Hovey	https://en.wikipedia.org/wiki/Anna_Moncrieff_Hovey
http://www.wikidata.org/entity/Q15823185	Katalin Marton	https://en.wikipedia.org/wiki/Katalin_Marton
http://www.wikidata.org/entity/Q15836979	Nora Berrah	https://en.wikipedia.org/wiki/Nora_Berrah
http://www.wikidata.org/entity/Q15839346	Anna Chao Pai	https://en.wikipedia.org/wiki/Anna_Chao_Pai
http://www.wikidata.org/entity/Q15839342	Jane Blankenship	https://en.wikipedia.org/wiki/Jane_Blankenship
http://www.wikidata.org/entity/Q15735639	María Sefidari	https://en.wikipedia.org/wiki/Mar%C3%ADa_Sefidari
http://www.wikidata.org/entity/Q15848308	Helen Vaughn Michel	https://en.wikipedia.org/wiki/Helen_Vaughn_Michel
http://www.wikidata.org/entity/Q15915722	Leila Schneps	https://en.wikipedia.org/wiki/Leila_Schneps
http://www.wikidata.org/entity/Q15920922	Wanda Kirkbride Farr	https://en.wikipedia.org/wiki/Wanda_Kirkbride_Farr
http://www.wikidata.org/entity/Q15696296	Shanno Khurana	https://en.wikipedia.org/wiki/Shanno_Khurana
http://www.wikidata.org/entity/Q15708693	Julia F. Knight	https://en.wikipedia.org/wiki/Julia_F._Knight
http://www.wikidata.org/entity/Q15714312	Amalia Ercoli-Finzi	https://en.wikipedia.org/wiki/Amalia_Ercoli_Finzi
